gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
HOU201304030,HOU,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,portb001,value,33,32,0,5,1,0,0,0,0,0,0,1,0,15,0,0,0,0,0,27,0,39,9,1,0,0,4,4,2,0,3,1,0,0,0,1,0,0,0,27,9,1,1,0,0,0,0,0,altuj001,wallb001,penac001,cartc002,castj006,maxwj002,ankir001,domim001,ceder002,humbp001,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,ankir001,penac001,20130403,0,HOU03,h,TEX,0,1,0,regular,y,y
LAN201304030,SFN,0,0,4,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,1,bochb002,value,33,32,5,6,1,0,2,5,0,0,0,1,0,5,0,0,3,0,2,27,0,42,7,2,0,0,3,1,7,0,7,1,0,0,1,1,0,0,1,27,5,1,1,0,1,0,0,0,pagaa001,scutm001,sandp001,poseb001,pench001,sanch002,blang001,crawb001,linct001,linct001,sanch002,poseb001,scutm001,sandp001,crawb001,blang001,pagaa001,pench001,,20130403,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN201304030,LAN,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,12,mattd001,value,42,32,3,7,2,0,0,1,1,1,1,7,0,7,0,0,1,0,1,27,0,33,6,1,0,2,5,3,1,0,5,0,0,0,0,0,0,0,0,27,18,2,3,0,0,0,0,0,crawc002,schus001,kempm001,gonza003,ethia001,cruzl001,uribj002,ellia001,beckj002,beckj002,ellia001,gonza003,schus001,uribj002,cruzl001,crawc002,kempm001,ethia001,,20130403,0,LOS03,h,SFN,0,1,0,regular,y,y
MIL201304030,COL,0,2,0,0,2,0,0,0,3,,,,,,,,,,,,,,,,,,,,9,weisw001,value,43,38,7,15,2,0,3,7,1,0,0,4,0,8,0,1,2,0,1,27,0,37,9,3,0,1,3,3,2,0,5,0,0,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,youne003,fowld001,gonzc001,tulot001,rosaw001,pachj001,rutlj001,brigr001,nicaj001,nicaj001,rosaw001,pachj001,rutlj001,brigr001,tulot001,gonzc001,fowld001,youne003,,20130403,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL201304030,MIL,0,0,2,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,7,roenr001,value,37,35,3,9,3,0,1,3,0,0,0,2,0,5,0,0,0,0,0,27,0,43,15,2,0,3,7,7,4,0,8,0,0,0,1,0,0,1,0,27,12,1,2,0,0,0,0,1,aokin001,weekr001,braur002,ramia001,gonza002,maldm001,gomec002,seguj002,peraw001,peraw001,maldm001,gonza002,weekr001,ramia001,seguj002,braur002,gomec002,aokin001,,20130403,0,MIL06,h,COL,0,1,0,regular,y,y
MIN201304030,DET,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,leylj801,value,34,33,2,7,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,25,0,36,5,2,0,0,3,3,6,0,10,0,0,0,0,0,1,0,0,25,7,0,0,0,0,0,1,0,jacka001,huntt001,cabrm001,fielp001,martv001,dirka001,peraj001,avila001,infao001,sanca004,avila001,fielp001,infao001,cabrm001,peraj001,dirka001,jacka001,huntt001,martv001,20130403,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN201304030,MIN,0,0,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,8,gardr001,value,36,30,3,5,2,0,0,3,0,0,0,6,0,10,1,0,0,0,0,27,0,34,7,0,0,0,2,2,1,0,4,0,0,0,0,0,0,0,0,27,12,0,0,0,0,0,0,0,hicka001,mauej001,willj004,mornj001,doumr001,plout001,parmc001,dozib001,florp001,corrk001,mauej001,mornj001,dozib001,plout001,florp001,willj004,hicka001,parmc001,doumr001,20130403,0,MIN04,h,DET,1,0,0,regular,y,y
NYA201304030,BOS,1,1,4,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,10,farrj001,value,44,39,7,14,3,0,0,7,0,0,2,3,0,7,1,0,2,0,0,27,0,38,9,0,0,2,4,4,2,0,5,1,0,0,0,0,1,0,0,27,9,0,1,0,0,0,1,0,ellsj001,navad002,pedrd001,napom001,saltj001,middw001,victs001,bradj001,iglej001,buchc001,saltj001,napom001,pedrd001,middw001,iglej001,bradj001,ellsj001,victs001,navad002,20130403,0,NYC21,v,NYA,1,0,0,regular,y,y
NYA201304030,NYA,0,0,0,1,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,7,giraj001,value,38,35,4,9,0,0,2,4,0,0,1,2,0,5,1,0,1,0,0,27,0,44,14,3,0,0,7,7,3,0,7,2,1,0,0,0,1,0,0,27,10,0,2,0,0,1,1,0,gardb001,suzui001,canor001,youkk001,hafnt001,wellv001,overl001,nunee002,stewc001,kuroh001,stewc001,overl001,canor001,youkk001,nunee002,wellv001,gardb001,suzui001,hafnt001,20130403,0,NYC21,h,BOS,0,1,0,regular,y,y
NYN201304030,SDN,0,0,0,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,3,blacb001,value,34,31,4,6,1,0,0,3,0,1,0,2,0,10,0,0,1,0,1,24,0,36,8,2,0,3,8,7,3,0,4,0,0,0,0,0,0,0,0,24,9,1,0,0,0,0,0,0,cabre001,venaw001,quenc001,alony001,gyorj001,hundn001,amara001,maybc001,richc002,richc002,hundn001,alony001,amara001,gyorj001,cabre001,quenc001,maybc001,venaw001,,20130403,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN201304030,NYN,0,2,0,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,4,collt801,value,36,33,8,8,2,0,3,8,0,0,0,3,0,4,0,0,0,0,1,27,0,34,6,1,0,0,4,2,2,0,10,0,0,0,0,1,0,0,0,27,7,1,1,0,0,0,0,0,cowgc001,murpd006,wrigd002,davii001,byrdm001,dudal001,buckj001,tejar001,harvm001,harvm001,buckj001,davii001,murpd006,wrigd002,tejar001,dudal001,cowgc001,byrdm001,,20130403,0,NYC20,h,SDN,1,0,0,regular,y,y
OAK201304030,SEA,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,wedge001,value,32,31,2,5,0,0,2,2,0,0,0,1,0,6,0,0,1,0,0,24,0,37,11,5,0,2,6,6,4,0,5,1,1,0,0,1,1,0,0,24,12,0,2,0,0,1,1,0,gutif001,seagk001,morak001,morsm001,smoaj001,montj003,bay-j001,andir001,ryanb002,saunj001,montj003,smoaj001,andir001,seagk001,ryanb002,bay-j001,gutif001,morsm001,morak001,20130403,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201304030,OAK,0,1,1,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,7,melvb001,value,37,31,6,11,5,0,2,6,0,1,1,4,0,5,1,0,2,0,0,27,0,32,5,0,0,2,2,2,1,0,6,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,crisc001,lowrj001,younc004,cespy001,donaj001,norrd001,reddj001,frein001,sizes001,milot001,norrd001,frein001,sizes001,donaj001,lowrj001,cespy001,younc004,reddj001,crisc001,20130403,0,OAK01,h,SEA,1,0,0,regular,y,y
PIT201304030,CHN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,sveud001,value,32,28,0,2,0,0,0,0,1,0,2,1,0,9,0,0,0,0,0,24,0,33,6,2,0,0,3,3,3,1,7,0,0,0,1,0,1,1,0,24,9,1,0,0,0,0,1,1,sappd001,casts001,rizza001,soria001,hairs001,castw002,lillb001,gonza005,jacke001,jacke001,castw002,rizza001,gonza005,lillb001,casts001,soria001,sappd001,hairs001,,20130403,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT201304030,PIT,0,0,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,6,hurdc001,value,33,29,3,6,2,0,0,3,1,0,0,3,1,7,1,1,0,0,1,27,0,32,2,0,0,0,0,0,1,0,9,2,0,0,1,0,0,0,0,27,6,0,0,0,0,0,0,0,marts002,joneg002,mccua001,alvap001,sancg001,walkn001,martr004,barmc001,rodrw002,rodrw002,martr004,sancg001,walkn001,alvap001,barmc001,marts002,mccua001,joneg002,,20130403,0,PIT08,h,CHN,1,0,0,regular,y,y
TBA201304030,BAL,3,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,5,showb801,value,39,36,7,11,4,0,1,7,1,0,0,2,0,3,0,0,1,0,0,24,1,35,14,3,0,2,8,8,0,0,6,0,1,0,0,0,0,0,0,24,11,0,3,0,0,1,0,0,mclon001,machm001,markn001,jonea003,davic003,wietm001,hardj003,reimn001,robeb003,chenw001,wietm001,davic003,robeb003,machm001,hardj003,mclon001,jonea003,markn001,reimn001,20130403,0,STP01,v,TBA,0,1,0,regular,y,y
TBA201304030,TBA,0,0,0,0,0,4,3,0,1,,,,,,,,,,,,,,,,,,,,3,maddj801,value,35,35,8,14,3,0,2,7,0,0,0,0,0,6,0,0,3,0,0,27,0,39,11,4,0,1,7,7,2,0,3,0,0,0,1,0,0,0,0,27,15,0,1,0,0,0,0,0,jennd002,rodrs002,zobrb001,longe001,duncs001,escoy001,rober002,lobaj001,johnk003,hellj001,lobaj001,johnk003,rober002,longe001,escoy001,rodrs002,jennd002,zobrb001,duncs001,20130403,0,STP01,h,BAL,1,0,0,regular,y,y
TOR201304030,CLE,0,0,1,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,10,frant001,value,46,42,3,10,1,0,1,2,0,0,0,4,0,11,1,0,1,0,0,33,0,40,5,0,0,2,2,2,4,0,10,0,0,0,0,0,0,0,0,33,10,0,2,0,0,0,0,0,bourm001,cabra002,kipnj001,swisn001,branm003,santc002,reynm001,chisl001,stubd001,jimeu001,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,reynm001,20130403,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201304030,TOR,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,5,gibbj001,value,40,36,2,5,0,0,2,2,0,0,0,4,0,10,0,0,2,0,0,33,0,46,10,1,0,1,3,2,4,0,11,0,0,0,0,0,1,0,0,33,8,1,1,0,0,0,1,0,reyej001,cabrm002,bautj002,encae001,linda001,arenj001,rasmc001,iztum001,bonie001,morrb001,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,linda001,20130403,0,TOR02,h,CLE,0,1,0,regular,y,y
WAS201304030,MIA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,redmm001,value,32,28,0,4,1,0,0,0,1,0,0,3,0,8,0,1,2,0,1,24,0,34,6,2,1,1,3,2,4,0,6,1,2,0,1,0,0,1,0,24,7,1,1,0,0,2,0,1,pierj002,solad001,stanm004,polap001,ruggj001,olivm001,kotcc001,hecha001,slowk001,slowk001,olivm001,kotcc001,solad001,polap001,hecha001,pierj002,ruggj001,stanm004,,20130403,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS201304030,WAS,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,7,johnd105,value,34,28,3,6,2,1,1,3,1,0,1,4,0,6,0,1,1,0,1,27,0,32,4,1,0,0,0,0,3,0,8,0,0,0,1,0,0,1,0,27,10,1,2,0,0,0,0,1,spand001,wertj001,harpb003,zimmr001,laroa001,desmi001,espid001,suzuk001,gonzg003,gonzg003,suzuk001,laroa001,espid001,zimmr001,desmi001,harpb003,spand001,wertj001,,20130403,0,WAS11,h,MIA,1,0,0,regular,y,y
ATL201304040,PHI,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,manuc101,value,38,33,2,8,2,0,0,2,0,1,0,4,0,4,2,0,0,0,0,27,0,29,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,27,8,1,1,0,0,0,0,0,reveb001,rollj001,utlec001,howar001,younm003,browd004,nix-l001,krate001,lee-c003,lee-c003,krate001,howar001,utlec001,younm003,rollj001,browd004,reveb001,nix-l001,,20130404,0,ATL02,v,ATL,1,0,0,regular,y,y
ATL201304040,ATL,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,gonzf801,value,29,29,0,2,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,27,0,38,8,2,0,0,2,2,4,0,4,0,0,0,0,1,2,0,0,27,10,0,1,0,0,0,2,0,simma001,heywj001,uptoj001,freef001,uptob001,uggld001,johnc003,lairg001,medlk001,medlk001,lairg001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,,20130404,0,ATL02,h,PHI,0,1,0,regular,y,y
CHA201304040,KCA,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,yoste001,value,33,30,3,5,2,0,0,3,0,0,1,2,0,7,0,0,2,0,0,27,0,37,8,0,0,0,1,1,2,0,12,1,0,0,0,0,0,0,0,27,8,0,1,0,0,0,0,0,gorda001,escoa003,butlb003,mousm001,peres002,hosme001,franj004,dysoj001,getzc001,guthj001,peres002,hosme001,getzc001,mousm001,escoa003,gorda001,dysoj001,franj004,butlb003,20130404,0,CHI12,v,CHA,1,0,0,regular,y,y
CHA201304040,CHA,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,ventr001,value,37,34,1,8,0,0,0,1,0,0,1,2,0,12,0,0,1,0,0,27,0,33,5,2,0,0,3,2,2,0,7,1,0,0,0,0,0,0,0,27,14,1,2,0,0,0,0,0,deaza001,keppj001,riosa002,dunna001,konep001,vicid001,ramia003,flowt001,beckg001,floyg001,flowt001,konep001,beckg001,keppj001,ramia003,vicid001,deaza001,riosa002,dunna001,20130404,0,CHI12,h,KCA,0,1,0,regular,y,y
CIN201304040,ANA,0,0,2,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,9,sciom001,value,40,36,4,11,4,0,0,4,1,1,1,1,0,9,0,0,0,0,0,24,0,32,7,2,0,3,5,4,1,0,5,0,0,0,0,1,0,0,0,24,4,1,0,0,0,0,0,0,troum001,aybae001,pujoa001,hamij003,trumm001,kendh001,calla001,congh001,blanj001,blanj001,congh001,pujoa001,kendh001,calla001,aybae001,trumm001,troum001,hamij003,,20130404,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN201304040,CIN,1,1,0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,3,baked002,value,32,30,5,7,2,0,3,5,0,1,0,1,0,5,0,0,0,0,0,27,0,40,11,4,0,0,4,4,1,0,9,1,0,0,1,1,0,0,0,27,9,0,0,0,0,0,0,0,choos001,heisc001,vottj001,philb001,brucj001,frazt001,cozaz001,hanir001,arrob001,arrob001,hanir001,vottj001,philb001,frazt001,cozaz001,heisc001,choos001,brucj001,,20130404,0,CIN09,h,ANA,1,0,0,regular,y,y
MIN201304040,DET,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,10,leylj801,value,39,34,2,8,1,0,0,2,0,0,0,5,1,5,1,0,2,0,1,24,0,38,10,2,0,2,8,8,4,0,7,0,2,0,0,0,1,0,0,24,8,0,0,0,0,2,1,0,jacka001,huntt001,cabrm001,fielp001,martv001,kelld001,peraj001,avila001,infao001,porcr001,avila001,fielp001,infao001,cabrm001,peraj001,kelld001,jacka001,huntt001,martv001,20130404,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN201304040,MIN,0,0,2,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,6,gardr001,value,38,34,8,10,2,0,2,8,0,0,0,4,0,7,1,0,0,0,0,27,0,39,8,1,0,0,2,0,5,1,5,0,0,0,0,0,1,0,1,27,13,2,2,0,1,0,1,0,hicka001,mauej001,willj004,mornj001,doumr001,plout001,parmc001,carrj001,florp001,pelfm001,mauej001,mornj001,carrj001,plout001,florp001,willj004,hicka001,parmc001,doumr001,20130404,0,MIN04,h,DET,1,0,0,regular,y,y
NYA201304040,BOS,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,5,farrj001,value,34,32,2,9,2,0,0,2,0,0,0,2,0,4,0,0,3,0,0,24,0,33,8,2,0,2,4,4,4,0,9,0,0,0,0,0,0,2,0,24,9,0,0,0,0,0,0,2,ellsj001,victs001,pedrd001,napom001,gomej001,middw001,bradj001,rossd001,iglej001,dempr002,rossd001,napom001,pedrd001,middw001,iglej001,bradj001,ellsj001,victs001,gomej001,20130404,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA201304040,NYA,0,2,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,5,giraj001,value,33,29,4,8,2,0,2,4,0,0,0,4,0,9,0,2,0,0,0,27,0,34,9,2,0,0,2,2,2,0,4,0,1,0,0,0,0,0,0,27,13,0,3,0,0,1,0,0,gardb001,canor001,youkk001,hafnt001,wellv001,suzui001,nunee002,overl001,cervf001,petta001,cervf001,overl001,canor001,youkk001,nunee002,wellv001,gardb001,suzui001,hafnt001,20130404,0,NYC21,h,BOS,1,0,0,regular,y,y
NYN201304040,SDN,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,9,blacb001,value,38,31,2,6,1,0,0,1,1,0,1,5,1,5,1,1,0,0,0,27,0,37,5,1,0,1,1,1,5,0,14,1,1,0,0,0,1,0,0,27,10,0,1,0,0,1,1,0,cabre001,venaw001,kotsm001,alony001,gyorj001,amara001,maybc001,bakej002,stule002,stule002,bakej002,alony001,amara001,gyorj001,cabre001,kotsm001,maybc001,venaw001,,20130404,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201304040,NYN,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,9,collt801,value,37,31,1,5,1,0,1,1,0,0,1,5,0,14,1,0,1,0,0,27,0,38,6,1,0,0,2,2,5,1,5,1,1,0,1,0,1,1,0,27,11,0,0,0,0,1,1,1,cowgc001,turnj001,wrigd002,davii001,byrdm001,dudal001,buckj001,tejar001,gee-d001,gee-d001,buckj001,davii001,turnj001,wrigd002,tejar001,dudal001,cowgc001,byrdm001,,20130404,0,NYC20,h,SDN,0,1,0,regular,y,y
OAK201304040,SEA,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,wedge001,value,37,33,2,8,0,0,1,2,1,1,0,2,0,7,0,0,0,0,0,24,0,33,10,4,0,2,8,8,1,1,2,1,1,0,0,2,0,0,0,24,8,0,2,0,0,1,0,0,saunm001,gutif001,ibanr001,morsm001,smoaj001,seagk001,ackld001,shopk001,andir001,maurb001,shopk001,smoaj001,ackld001,seagk001,andir001,morsm001,gutif001,saunm001,ibanr001,20130404,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201304040,OAK,2,0,0,0,1,3,0,2,,,,,,,,,,,,,,,,,,,,,1,melvb001,value,33,29,8,10,4,0,2,8,0,2,1,1,1,2,0,0,2,0,0,27,0,37,8,0,0,1,2,2,2,0,7,0,0,0,1,1,0,0,0,27,6,0,0,0,0,0,0,0,crisc001,lowrj001,reddj001,cespy001,mossb001,younc004,jasoj001,donaj001,sogae001,grifa002,jasoj001,mossb001,sogae001,donaj001,lowrj001,younc004,crisc001,reddj001,cespy001,20130404,0,OAK01,h,SEA,1,0,0,regular,y,y
PIT201304040,CHN,0,0,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,3,sveud001,value,33,30,3,3,0,0,1,3,0,0,0,3,0,6,1,0,0,0,0,27,0,33,4,1,0,0,2,2,3,0,8,0,0,0,0,0,2,0,0,27,10,1,2,0,0,0,2,0,dejed001,casts001,rizza001,soria001,schin001,navad001,valbl001,lillb001,woodt004,woodt004,navad001,rizza001,lillb001,valbl001,casts001,soria001,dejed001,schin001,,20130404,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201304040,PIT,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,4,hurdc001,value,33,30,2,4,1,0,0,2,0,0,0,3,0,8,2,0,2,0,1,27,0,33,3,0,0,1,3,3,3,0,6,0,0,0,0,0,1,0,0,27,7,0,0,0,0,0,1,0,marts002,martr004,mccua001,sancg001,alvap001,walkn001,tabaj002,barmc001,mcdoj004,mcdoj004,martr004,sancg001,walkn001,alvap001,barmc001,marts002,mccua001,tabaj002,,20130404,0,PIT08,h,CHN,0,1,0,regular,y,y
TBA201304040,BAL,0,2,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,7,showb801,value,40,36,6,9,2,0,2,6,0,0,1,3,1,8,4,0,0,0,0,27,0,34,7,0,0,0,3,3,3,0,4,1,0,0,0,0,0,1,0,27,11,0,2,0,0,0,0,1,mclon001,machm001,markn001,jonea003,davic003,wietm001,hardj003,flahr001,robeb003,gonzm003,wietm001,davic003,robeb003,machm001,hardj003,mclon001,jonea003,markn001,flahr001,20130404,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201304040,TBA,0,0,0,0,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,4,maddj801,value,34,30,3,7,0,0,0,3,0,0,1,3,0,4,0,1,1,0,0,27,0,40,9,2,0,2,6,6,3,1,8,1,0,0,0,0,4,0,0,27,11,0,0,0,0,0,4,0,jennd002,joycm001,zobrb001,longe001,duncs001,escoy001,lonej001,molij001,rober002,carmf001,molij001,lonej001,rober002,longe001,escoy001,joycm001,jennd002,zobrb001,duncs001,20130404,0,STP01,h,BAL,0,1,0,regular,y,y
TOR201304040,CLE,1,0,0,2,0,3,1,1,0,,,,,,,,,,,,,,,,,,,,10,frant001,value,45,41,8,14,6,0,2,8,0,0,2,2,0,8,0,0,1,0,1,24,0,40,9,1,0,5,10,9,6,0,2,0,1,0,0,0,1,0,0,24,11,2,1,0,0,1,1,0,bourm001,cabra002,kipnj001,swisn001,branm003,santc002,reynm001,chisl001,stubd001,myerb001,santc002,reynm001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,swisn001,20130404,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR201304040,TOR,2,1,0,0,3,3,0,1,,,,,,,,,,,,,,,,,,,,,6,gibbj001,value,40,34,10,9,1,0,5,9,0,0,0,6,0,2,1,0,1,0,2,27,0,45,14,6,0,2,8,8,2,0,8,2,0,0,0,0,0,0,0,27,14,1,1,0,0,0,0,0,reyej001,cabrm002,bautj002,encae001,linda001,arenj001,derom001,rasmc001,bonie001,buehm001,arenj001,linda001,bonie001,derom001,reyej001,cabrm002,rasmc001,bautj002,encae001,20130404,0,TOR02,h,CLE,1,0,0,regular,y,y
WAS201304040,MIA,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,redmm001,value,36,33,1,8,0,0,1,1,0,0,0,3,0,3,0,0,2,0,0,24,0,35,9,1,0,1,6,5,3,0,8,0,1,0,1,0,0,1,0,24,7,2,0,0,0,1,0,1,pierj002,polap001,stanm004,dobbg001,ruggj001,branr002,solad001,hecha001,leblw001,leblw001,branr002,dobbg001,solad001,polap001,hecha001,pierj002,ruggj001,stanm004,,20130404,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS201304040,WAS,2,0,1,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,5,johnd105,value,35,31,6,9,1,0,1,6,1,0,0,3,0,8,0,1,0,0,0,27,0,36,8,0,0,1,1,1,3,0,3,0,0,0,0,0,0,0,0,27,12,0,2,0,0,0,0,0,spand001,wertj001,harpb003,zimmr001,laroa001,desmi001,espid001,ramow001,zimmj003,zimmj003,ramow001,laroa001,espid001,zimmr001,desmi001,harpb003,spand001,wertj001,,20130404,0,WAS11,h,MIA,1,0,0,regular,y,y
ATL201304050,CHN,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,sveud001,value,29,29,1,5,1,0,1,1,0,0,0,0,0,9,0,1,2,0,0,24,0,37,6,0,0,1,4,4,4,0,6,2,2,0,0,1,3,0,0,24,9,1,0,0,0,2,3,0,sappd001,casts001,rizza001,soria001,hairs001,castw002,lillb001,gonza005,felds001,felds001,castw002,rizza001,gonza005,lillb001,casts001,soria001,sappd001,hairs001,,20130405,0,ATL02,v,ATL,0,1,0,regular,y,y
ATL201304050,ATL,1,0,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,9,gonzf801,value,37,30,4,6,0,0,1,4,0,1,2,4,0,6,3,0,0,0,1,27,0,29,5,1,0,1,1,1,0,0,9,0,0,0,0,0,0,1,0,27,10,0,2,0,0,0,0,1,simma001,heywj001,uptoj001,freef001,uptob001,uggld001,franj005,gatte001,minom001,minom001,gatte001,freef001,uggld001,franj005,simma001,uptoj001,uptob001,heywj001,,20130405,0,ATL02,h,CHN,1,0,0,regular,y,y
BAL201304050,MIN,0,0,0,4,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,7,gardr001,value,39,36,5,10,3,1,0,5,0,0,1,2,0,9,0,0,1,0,0,24,0,43,14,2,0,1,9,9,4,1,4,0,1,0,1,1,1,0,0,24,10,1,0,0,0,1,1,0,hicka001,mauej001,willj004,mornj001,doumr001,plout001,parmc001,dozib001,escoe001,hendl001,doumr001,mornj001,dozib001,plout001,escoe001,willj004,hicka001,parmc001,mauej001,20130405,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201304050,BAL,0,0,1,1,2,0,0,5,,,,,,,,,,,,,,,,,,,,,10,showb801,value,43,37,9,14,2,0,1,9,1,1,0,4,1,4,1,0,0,0,1,27,0,39,10,3,1,0,5,5,2,0,9,1,0,0,0,0,0,0,0,27,11,0,1,0,0,0,0,0,mclon001,machm001,markn001,jonea003,davic003,wietm001,hardj003,flahr001,reimn001,arrij001,wietm001,davic003,flahr001,machm001,hardj003,mclon001,jonea003,markn001,reimn001,20130405,0,BAL12,h,MIN,1,0,0,regular,y,y
CHA201304050,SEA,1,0,0,0,5,0,0,0,0,2,,,,,,,,,,,,,,,,,,,4,wedge001,value,42,38,8,12,4,1,1,8,1,0,0,3,0,9,1,1,2,0,1,30,0,44,10,1,0,2,7,7,3,0,5,0,1,0,0,1,3,0,0,30,11,1,0,0,0,1,3,0,gutif001,saunm001,morak001,morsm001,montj003,seagk001,bay-j001,ackld001,ryanb002,beavb001,montj003,morak001,ackld001,seagk001,ryanb002,bay-j001,gutif001,saunm001,morsm001,20130405,0,CHI12,v,CHA,1,0,0,regular,y,y
CHA201304050,CHA,0,0,0,1,4,0,1,0,0,1,,,,,,,,,,,,,,,,,,,7,ventr001,value,44,40,7,10,1,0,2,7,0,1,0,3,0,5,3,0,0,0,1,30,0,42,12,4,1,1,8,7,3,0,9,0,0,0,1,0,1,1,0,30,15,1,2,0,0,0,1,1,deaza001,keppj001,riosa002,dunna001,konep001,vicid001,ramia003,flowt001,beckg001,quinj001,flowt001,konep001,beckg001,keppj001,ramia003,vicid001,deaza001,riosa002,dunna001,20130405,0,CHI12,h,SEA,0,1,0,regular,y,y
