gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
PIT201704210,laynt001,NYA,3,value,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20170421,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT201704210,holdj002,NYA,4,value,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170421,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT201704210,clipt001,NYA,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20170421,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT201704210,glast001,PIT,1,value,14,0,24,7,1,0,0,3,1,2,0,5,0,0,0,0,0,2,0,0,,,,1,,,20170421,0,PIT08,h,NYA,1,0,0,regular,y,y
PIT201704210,nicaj001,PIT,2,value,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,,,,20170421,0,PIT08,h,NYA,1,0,0,regular,y,y
PIT201704210,rivef001,PIT,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170421,0,PIT08,h,NYA,1,0,0,regular,y,y
PIT201704210,hudsd001,PIT,4,value,3,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,20170421,0,PIT08,h,NYA,1,0,0,regular,y,y
PIT201704210,watst001,PIT,5,value,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20170421,0,PIT08,h,NYA,1,0,0,regular,y,y
SDN201704210,conla001,MIA,1,value,18,0,26,6,0,1,0,1,1,2,0,5,0,0,0,1,1,0,0,0,,,,1,,,20170421,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN201704210,pheld001,MIA,2,value,6,0,10,4,0,0,1,4,4,1,1,2,0,0,0,0,0,1,0,0,,1,,,1,,20170421,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN201704210,cahit001,SDN,1,value,21,0,25,3,0,0,1,1,1,1,0,6,0,0,0,0,0,0,0,0,1,,,1,,,20170421,0,SAN02,h,MIA,1,0,0,regular,y,y
SDN201704210,buchr001,SDN,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170421,0,SAN02,h,MIA,1,0,0,regular,y,y
SDN201704210,torrj001,SDN,3,value,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,20170421,0,SAN02,h,MIA,1,0,0,regular,y,y
SDN201704210,handb001,SDN,4,value,3,0,5,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20170421,0,SAN02,h,MIA,1,0,0,regular,y,y
TBA201704210,fierm001,HOU,1,value,15,0,22,7,0,0,3,3,3,1,0,5,0,1,0,0,0,0,1,0,,,,1,,,20170421,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201704210,felim001,HOU,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,20170421,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201704210,harrw002,HOU,3,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170421,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201704210,gregl001,HOU,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170421,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201704210,gilek001,HOU,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20170421,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201704210,cobba001,TBA,1,value,18,3,27,9,2,0,1,4,4,1,0,7,0,0,0,0,0,0,0,0,,1,,1,,,20170421,0,STP01,h,HOU,0,1,0,regular,y,y
TBA201704210,diazj005,TBA,2,value,6,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20170421,0,STP01,h,HOU,0,1,0,regular,y,y
TBA201704210,farqd001,TBA,3,value,3,0,6,2,1,0,0,2,2,1,0,1,0,1,0,0,1,0,0,0,,,,,1,,20170421,0,STP01,h,HOU,0,1,0,regular,y,y
TEX201704210,karnn001,KCA,1,value,14,0,22,5,0,0,4,6,6,3,0,6,0,0,0,0,0,1,0,0,,1,,1,,,20170421,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX201704210,stram001,KCA,2,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170421,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX201704210,alexs001,KCA,3,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20170421,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX201704210,younc003,KCA,4,value,6,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20170421,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX201704210,hamec001,TEX,1,value,24,0,29,3,2,1,0,1,1,2,0,3,1,0,0,0,0,0,0,0,1,,,1,,,20170421,0,ARL02,h,KCA,1,0,0,regular,y,y
TEX201704210,jeffj001,TEX,2,value,3,0,5,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20170421,0,ARL02,h,KCA,1,0,0,regular,y,y
ANA201704220,lawrc001,TOR,1,value,19,0,31,8,2,0,1,5,4,3,1,4,0,0,0,0,0,1,0,0,,1,,1,,,20170422,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201704220,campl001,TOR,2,value,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20170422,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201704220,skagt001,ANA,1,value,21,1,27,7,1,0,0,2,2,2,0,4,0,0,0,0,0,0,0,0,1,,,1,,,20170422,0,ANA01,h,TOR,1,0,0,regular,y,y
ANA201704220,yatek001,ANA,2,value,3,1,5,2,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,ANA01,h,TOR,1,0,0,regular,y,y
ANA201704220,norrb001,ANA,3,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20170422,0,ANA01,h,TOR,1,0,0,regular,y,y
ARI201704220,maedk001,LAN,1,value,15,0,25,9,3,0,4,6,6,1,0,5,0,0,0,0,0,0,0,0,,1,,1,,,20170422,0,PHO01,v,ARI,0,1,0,regular,y,y
ARI201704220,hatcc002,LAN,2,value,6,0,11,2,1,0,0,3,2,2,0,1,0,0,0,1,0,0,0,0,,,,,,,20170422,0,PHO01,v,ARI,0,1,0,regular,y,y
ARI201704220,strir001,LAN,3,value,3,0,5,3,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20170422,0,PHO01,v,ARI,0,1,0,regular,y,y
ARI201704220,ray-r002,ARI,1,value,16,0,25,9,2,0,1,5,5,2,0,6,0,0,0,0,0,0,0,0,1,,,1,,,20170422,0,PHO01,h,LAN,1,0,0,regular,y,y
ARI201704220,wilht001,ARI,2,value,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,PHO01,h,LAN,1,0,0,regular,y,y
ARI201704220,hoovj002,ARI,3,value,2,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,,,,,,20170422,0,PHO01,h,LAN,1,0,0,regular,y,y
ARI201704220,delaj001,ARI,4,value,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,20170422,0,PHO01,h,LAN,1,0,0,regular,y,y
ARI201704220,rodnf001,ARI,5,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20170422,0,PHO01,h,LAN,1,0,0,regular,y,y
BAL201704220,wrigs001,BOS,1,value,11,0,20,9,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,,1,,,20170422,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201704220,hembh001,BOS,2,value,10,0,12,1,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,,,,,,,20170422,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201704220,rossr002,BOS,3,value,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,1,,20170422,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201704220,aquij001,BAL,1,value,18,0,27,6,0,0,1,2,2,3,0,2,0,1,0,0,0,1,0,0,1,,,1,,,20170422,0,BAL12,h,BOS,1,0,0,regular,y,y
BAL201704220,givem001,BAL,2,value,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20170422,0,BAL12,h,BOS,1,0,0,regular,y,y
BAL201704220,hartd002,BAL,3,value,2,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20170422,0,BAL12,h,BOS,1,0,0,regular,y,y
BAL201704220,odayd001,BAL,4,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20170422,0,BAL12,h,BOS,1,0,0,regular,y,y
CHA201704220,carrc003,CLE,1,value,24,0,27,3,0,0,0,0,0,1,0,8,0,0,0,0,0,0,1,0,1,,,1,,,20170422,0,CHI12,v,CHA,1,0,0,regular,y,y
CHA201704220,mcalz001,CLE,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20170422,0,CHI12,v,CHA,1,0,0,regular,y,y
CHA201704220,pelfm001,CHA,1,value,13,0,20,4,0,0,1,4,2,1,0,1,1,0,0,0,1,3,0,0,,1,,1,,,20170422,0,CHI12,h,CLE,0,1,0,regular,y,y
CHA201704220,jennd003,CHA,2,value,3,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,CHI12,h,CLE,0,1,0,regular,y,y
CHA201704220,putnz001,CHA,3,value,2,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,CHI12,h,CLE,0,1,0,regular,y,y
CHA201704220,ynoam001,CHA,4,value,9,0,14,3,0,0,2,2,2,2,0,1,0,0,0,0,0,1,0,0,,,,,1,,20170422,0,CHI12,h,CLE,0,1,0,regular,y,y
CIN201704220,arrij001,CHN,1,value,18,0,26,8,0,0,2,5,4,0,0,8,0,0,0,0,0,0,0,0,1,,,1,,,20170422,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201704220,uehak001,CHN,2,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201704220,grimj002,CHN,3,value,2,0,4,2,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20170422,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201704220,edwac001,CHN,4,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201704220,duenb001,CHN,5,value,3,0,6,3,1,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,,,,,1,,20170422,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201704220,reedc002,CIN,1,value,6,0,15,4,1,0,2,7,7,5,1,3,0,2,0,0,0,0,0,1,,1,,1,,,20170422,0,CIN09,h,CHN,0,1,0,regular,y,y
CIN201704220,bonil001,CIN,2,value,15,0,22,3,1,1,1,4,4,3,0,6,1,1,0,0,0,0,0,0,,,,,,,20170422,0,CIN09,h,CHN,0,1,0,regular,y,y
CIN201704220,stepr002,CIN,3,value,6,0,8,2,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,,,,,1,,20170422,0,CIN09,h,CHN,0,1,0,regular,y,y
COL201704220,moorm003,SFN,1,value,12,0,21,9,2,1,3,6,6,1,0,4,0,2,0,0,0,0,0,0,,1,,1,,,20170422,0,DEN02,v,COL,0,1,0,regular,y,y
COL201704220,strac001,SFN,2,value,9,0,10,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,,,,,20170422,0,DEN02,v,COL,0,1,0,regular,y,y
COL201704220,ramin001,SFN,3,value,2,0,10,5,1,0,0,6,1,1,0,1,1,0,0,0,1,0,0,0,,,,,,,20170422,0,DEN02,v,COL,0,1,0,regular,y,y
COL201704220,kontg001,SFN,4,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20170422,0,DEN02,v,COL,0,1,0,regular,y,y
COL201704220,senza001,COL,1,value,21,0,25,4,1,0,1,1,1,0,0,3,1,0,0,1,0,0,0,0,1,,,1,,,20170422,0,DEN02,h,SFN,1,0,0,regular,y,y
COL201704220,obers001,COL,2,value,1,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,DEN02,h,SFN,1,0,0,regular,y,y
COL201704220,dunnm002,COL,3,value,1,0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,DEN02,h,SFN,1,0,0,regular,y,y
COL201704220,estec001,COL,4,value,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,20170422,0,DEN02,h,SFN,1,0,0,regular,y,y
COL201704220,lylej001,COL,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20170422,0,DEN02,h,SFN,1,0,0,regular,y,y
MIL201704220,lynnl001,SLN,1,value,18,0,21,3,1,0,0,1,1,2,0,7,0,0,0,0,0,1,1,0,1,,,1,,,20170422,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL201704220,bowmm001,SLN,2,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL201704220,cecib001,SLN,3,value,3,0,6,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL201704220,oh--s001,SLN,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20170422,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL201704220,andec001,MIL,1,value,18,0,26,6,4,0,0,1,0,1,0,6,1,0,0,1,0,0,0,0,,,,1,,,20170422,0,MIL06,h,SLN,0,1,0,regular,y,y
MIL201704220,torrc001,MIL,2,value,3,0,5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,,1,,,,,20170422,0,MIL06,h,SLN,0,1,0,regular,y,y
MIL201704220,hughj001,MIL,3,value,3,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,20170422,0,MIL06,h,SLN,0,1,0,regular,y,y
MIL201704220,drako001,MIL,4,value,3,0,6,2,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20170422,0,MIL06,h,SLN,0,1,0,regular,y,y
MIN201704220,boydm001,DET,1,value,13,0,20,5,2,0,0,2,2,3,0,3,0,1,0,0,0,0,1,0,,,,1,,,20170422,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN201704220,hardb001,DET,2,value,4,0,7,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,20170422,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN201704220,grees005,DET,3,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN201704220,wilsa001,DET,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN201704220,wilsj004,DET,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN201704220,rodrf003,DET,6,value,3,0,5,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20170422,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN201704220,mejia001,MIN,1,value,8,0,16,5,1,0,2,3,3,3,0,6,0,0,0,0,0,0,0,0,,,,1,,,20170422,0,MIN04,h,DET,0,1,0,regular,y,y
MIN201704220,halej001,MIN,2,value,4,0,7,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,,,20170422,0,MIN04,h,DET,0,1,0,regular,y,y
MIN201704220,tonkm001,MIN,3,value,3,1,6,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,,1,,,,,20170422,0,MIN04,h,DET,0,1,0,regular,y,y
MIN201704220,bresc001,MIN,4,value,1,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,MIN04,h,DET,0,1,0,regular,y,y
MIN201704220,dufft001,MIN,5,value,5,0,9,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,,,,,,,20170422,0,MIN04,h,DET,0,1,0,regular,y,y
MIN201704220,belim001,MIN,6,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,MIN04,h,DET,0,1,0,regular,y,y
MIN201704220,roget001,MIN,7,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,1,,20170422,0,MIN04,h,DET,0,1,0,regular,y,y
NYN201704220,gonzg003,WAS,1,value,19,0,24,2,0,0,0,1,1,3,0,6,0,0,0,0,0,0,0,0,1,,,1,,,20170422,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201704220,treib001,WAS,2,value,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201704220,romee002,WAS,3,value,5,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20170422,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201704220,glovk001,WAS,4,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20170422,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201704220,degrj001,NYN,1,value,17,0,29,8,2,0,0,3,3,6,1,10,0,0,0,0,0,0,0,0,,1,,1,,,20170422,0,NYC20,h,WAS,0,1,0,regular,y,y
NYN201704220,edgij001,NYN,2,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,NYC20,h,WAS,0,1,0,regular,y,y
NYN201704220,roblh001,NYN,3,value,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20170422,0,NYC20,h,WAS,0,1,0,regular,y,y
NYN201704220,blevj001,NYN,4,value,3,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,1,,20170422,0,NYC20,h,WAS,0,1,0,regular,y,y
OAK201704220,miraa002,SEA,1,value,9,1,16,7,1,0,2,4,4,0,0,3,0,1,0,0,0,0,0,0,,1,,1,,,20170422,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201704220,dejoc001,SEA,2,value,12,0,14,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,,,,,,,20170422,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201704220,diaze006,SEA,3,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20170422,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201704220,cottj001,OAK,1,value,18,0,26,6,2,0,1,2,2,2,0,2,1,1,0,0,1,0,1,0,1,,,1,,,20170422,0,OAK01,h,SEA,1,0,0,regular,y,y
OAK201704220,montf001,OAK,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,OAK01,h,SEA,1,0,0,regular,y,y
OAK201704220,could001,OAK,3,value,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,OAK01,h,SEA,1,0,0,regular,y,y
OAK201704220,hendl001,OAK,4,value,2,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,OAK01,h,SEA,1,0,0,regular,y,y
OAK201704220,madsr001,OAK,5,value,4,0,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,,,1,,1,,20170422,0,OAK01,h,SEA,1,0,0,regular,y,y
PHI201704220,garcj004,ATL,1,value,18,0,23,5,1,0,0,2,2,1,0,6,0,0,0,0,0,0,0,0,,,,1,,,20170422,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201704220,oflae001,ATL,2,value,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201704220,ramij004,ATL,3,value,5,0,6,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,,,,,,,20170422,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201704220,vizca001,ATL,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20170422,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201704220,johnj010,ATL,5,value,2,0,6,4,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,,1,,,1,,20170422,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201704220,eickj001,PHI,1,value,15,0,20,2,1,0,0,1,1,2,0,7,0,0,1,0,0,1,0,0,,,,1,,,20170422,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI201704220,rodrj004,PHI,2,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI201704220,garcl005,PHI,3,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI201704220,neshp001,PHI,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI201704220,ramoe002,PHI,5,value,3,0,4,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20170422,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI201704220,gomej002,PHI,6,value,3,0,6,2,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,,,,1,,20170422,0,PHI13,h,ATL,1,0,0,regular,y,y
PIT201704220,pinem001,NYA,1,value,15,0,22,5,0,0,2,3,3,2,0,6,0,0,0,0,1,0,0,0,,,,1,,,20170422,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201704220,holdj002,NYA,2,value,2,0,4,2,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201704220,clipt001,NYA,3,value,2,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,,,,,,,20170422,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201704220,betad001,NYA,4,value,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,20170422,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201704220,mitcb001,NYA,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201704220,chapa001,NYA,6,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20170422,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201704220,tailj001,PIT,1,value,16,0,23,5,1,0,1,4,4,3,0,4,0,0,0,0,0,1,0,0,,,,1,,,20170422,0,PIT08,h,NYA,0,1,0,regular,y,y
PIT201704220,nicaj001,PIT,2,value,1,0,4,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,20170422,0,PIT08,h,NYA,0,1,0,regular,y,y
PIT201704220,leblw001,PIT,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,PIT08,h,NYA,0,1,0,regular,y,y
PIT201704220,rivef001,PIT,4,value,5,0,9,2,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,,1,,,,,20170422,0,PIT08,h,NYA,0,1,0,regular,y,y
PIT201704220,basta001,PIT,5,value,4,0,8,4,2,0,1,2,2,0,0,1,0,1,0,0,0,0,0,0,,,,,1,,20170422,0,PIT08,h,NYA,0,1,0,regular,y,y
SDN201704220,strad003,MIA,1,value,21,0,25,4,2,0,1,2,2,0,0,14,0,0,0,0,0,0,0,0,,,,1,,,20170422,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN201704220,barrk002,MIA,2,value,6,0,8,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,,,,,,,20170422,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN201704220,ziegb001,MIA,3,value,3,0,5,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,,,,,,20170422,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN201704220,tazaj001,MIA,4,value,0,2,2,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,,,,,,20170422,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN201704220,ramoa001,MIA,5,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20170422,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN201704220,weavj003,SDN,1,value,18,0,22,4,0,0,2,2,2,1,0,3,0,0,0,0,0,1,0,0,,,,1,,,20170422,0,SAN02,h,MIA,0,1,0,regular,y,y
SDN201704220,handb001,SDN,2,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,SAN02,h,MIA,0,1,0,regular,y,y
SDN201704220,buchr001,SDN,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20170422,0,SAN02,h,MIA,0,1,0,regular,y,y
SDN201704220,maurb001,SDN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20170422,0,SAN02,h,MIA,0,1,0,regular,y,y
SDN201704220,quack001,SDN,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20170422,0,SAN02,h,MIA,0,1,0,regular,y,y
SDN201704220,torrj001,SDN,6,value,1,0,4,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,20170422,0,SAN02,h,MIA,0,1,0,regular,y,y
SDN201704220,diazm004,SDN,7,value,2,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20170422,0,SAN02,h,MIA,0,1,0,regular,y,y
TBA201704220,mortc002,HOU,1,value,15,3,25,8,3,1,0,5,5,2,0,6,0,0,0,0,0,0,0,0,,1,,1,,,20170422,0,STP01,v,TBA,0,1,0,regular,y,y
